date,y_hat
2025-07-02,21697.189731107723
2025-07-03,21694.379462215446
2025-07-04,21691.56919332317
2025-07-05,21688.75892443089
2025-07-06,21685.948655538614
2025-07-07,21683.138386646337
2025-07-08,21680.32811775406
2025-07-09,21677.517848861782
2025-07-10,21674.707579969505
2025-07-11,21671.897311077228
2025-07-12,21669.08704218495
2025-07-13,21666.276773292673
2025-07-14,21663.466504400396
2025-07-15,21660.65623550812
2025-07-16,21657.84596661584
2025-07-17,21655.035697723564
2025-07-18,21652.225428831287
2025-07-19,21649.41515993901
2025-07-20,21646.604891046733
2025-07-21,21643.794622154455
2025-07-22,21640.984353262178
2025-07-23,21638.1740843699
2025-07-24,21635.363815477624
2025-07-25,21632.553546585346
2025-07-26,21629.74327769307
2025-07-27,21626.933008800792
2025-07-28,21624.122739908515
2025-07-29,21621.312471016237
2025-07-30,21618.50220212396
2025-07-31,21615.691933231683
2025-08-01,21612.881664339406
2025-08-02,21610.07139544713
2025-08-03,21607.26112655485
2025-08-04,21604.450857662574
2025-08-05,21601.640588770297
2025-08-06,21598.83031987802
2025-08-07,21596.020050985742
2025-08-08,21593.209782093465
2025-08-09,21590.399513201188
2025-08-10,21587.58924430891
2025-08-11,21584.778975416633
2025-08-12,21581.968706524356
2025-08-13,21579.15843763208
2025-08-14,21576.3481687398
2025-08-15,21573.537899847524
2025-08-16,21570.727630955247
2025-08-17,21567.91736206297
2025-08-18,21565.107093170693
2025-08-19,21562.296824278415
2025-08-20,21559.48655538614
2025-08-21,21556.67628649386
2025-08-22,21553.866017601584
2025-08-23,21551.055748709306
2025-08-24,21548.24547981703
2025-08-25,21545.435210924752
2025-08-26,21542.624942032475
2025-08-27,21539.814673140198
2025-08-28,21537.00440424792
2025-08-29,21534.194135355643
2025-08-30,21531.383866463366
2025-08-31,21528.57359757109
2025-09-01,21525.76332867881
2025-09-02,21522.953059786534
2025-09-03,21520.142790894257
2025-09-04,21517.33252200198
2025-09-05,21514.522253109702
2025-09-06,21511.711984217425
2025-09-07,21508.901715325148
2025-09-08,21506.09144643287
2025-09-09,21503.281177540593
2025-09-10,21500.470908648316
2025-09-11,21497.66063975604
2025-09-12,21494.85037086376
2025-09-13,21492.040101971485
2025-09-14,21489.229833079207
2025-09-15,21486.41956418693
2025-09-16,21483.609295294653
2025-09-17,21480.799026402376
2025-09-18,21477.9887575101
2025-09-19,21475.17848861782
2025-09-20,21472.368219725544
2025-09-21,21469.557950833267
2025-09-22,21466.74768194099
2025-09-23,21463.937413048712
2025-09-24,21461.127144156435
2025-09-25,21458.316875264158
2025-09-26,21455.50660637188
2025-09-27,21452.696337479603
2025-09-28,21449.886068587326
2025-09-29,21447.07579969505
2025-09-30,21444.26553080277
2025-10-01,21446.924538995423
2025-10-02,21449.583547188075
2025-10-03,21452.242555380726
2025-10-04,21454.901563573378
2025-10-05,21457.56057176603
2025-10-06,21460.21957995868
2025-10-07,21462.878588151332
2025-10-08,21465.537596343984
2025-10-09,21468.196604536635
2025-10-10,21470.855612729287
2025-10-11,21473.51462092194
2025-10-12,21476.17362911459
2025-10-13,21478.83263730724
2025-10-14,21481.491645499893
2025-10-15,21484.150653692544
2025-10-16,21486.809661885196
2025-10-17,21489.468670077847
2025-10-18,21492.1276782705
2025-10-19,21494.78668646315
2025-10-20,21497.445694655802
2025-10-21,21500.104702848454
2025-10-22,21502.763711041105
2025-10-23,21505.422719233757
2025-10-24,21508.081727426408
2025-10-25,21510.74073561906
2025-10-26,21513.39974381171
2025-10-27,21516.058752004363
2025-10-28,21518.717760197014
2025-10-29,21521.376768389666
