date,y_hat
2025-07-02,18196.383046645886
2025-07-03,18192.76609329177
2025-07-04,18189.149139937657
2025-07-05,18185.532186583543
2025-07-06,18181.91523322943
2025-07-07,18178.298279875315
2025-07-08,18174.6813265212
2025-07-09,18171.064373167086
2025-07-10,18167.447419812972
2025-07-11,18163.830466458858
2025-07-12,18160.213513104743
2025-07-13,18156.59655975063
2025-07-14,18152.979606396515
2025-07-15,18149.3626530424
2025-07-16,18145.745699688287
2025-07-17,18142.128746334172
2025-07-18,18138.511792980058
2025-07-19,18134.894839625944
2025-07-20,18131.27788627183
2025-07-21,18127.660932917715
2025-07-22,18124.0439795636
2025-07-23,18120.427026209487
2025-07-24,18116.810072855373
2025-07-25,18113.19311950126
2025-07-26,18109.576166147144
2025-07-27,18105.95921279303
2025-07-28,18102.342259438916
2025-07-29,18098.7253060848
2025-07-30,18095.108352730687
2025-07-31,18091.491399376573
2025-08-01,18087.87444602246
2025-08-02,18084.257492668345
2025-08-03,18080.64053931423
2025-08-04,18077.023585960116
2025-08-05,18073.406632606002
2025-08-06,18069.789679251888
2025-08-07,18066.172725897773
2025-08-08,18062.55577254366
2025-08-09,18058.938819189545
2025-08-10,18055.32186583543
2025-08-11,18051.704912481317
2025-08-12,18048.087959127202
2025-08-13,18044.471005773088
2025-08-14,18040.854052418974
2025-08-15,18037.23709906486
2025-08-16,18033.620145710745
2025-08-17,18030.00319235663
2025-08-18,18026.386239002517
2025-08-19,18022.769285648403
2025-08-20,18019.15233229429
2025-08-21,18015.535378940174
2025-08-22,18011.91842558606
2025-08-23,18008.301472231946
2025-08-24,18004.68451887783
2025-08-25,18001.067565523717
2025-08-26,17997.450612169603
2025-08-27,17993.83365881549
2025-08-28,17990.216705461375
2025-08-29,17986.59975210726
2025-08-30,17982.982798753146
2025-08-31,17979.365845399032
2025-09-01,17975.748892044918
2025-09-02,17972.131938690804
2025-09-03,17968.51498533669
2025-09-04,17964.898031982575
2025-09-05,17961.28107862846
2025-09-06,17957.664125274347
2025-09-07,17954.047171920232
2025-09-08,17950.430218566118
2025-09-09,17946.813265212004
2025-09-10,17943.19631185789
2025-09-11,17939.579358503775
2025-09-12,17935.96240514966
2025-09-13,17932.345451795547
2025-09-14,17928.728498441433
2025-09-15,17925.11154508732
2025-09-16,17921.494591733204
2025-09-17,17917.87763837909
2025-09-18,17914.260685024976
2025-09-19,17910.64373167086
2025-09-20,17907.026778316747
2025-09-21,17903.409824962633
2025-09-22,17899.79287160852
2025-09-23,17896.175918254405
2025-09-24,17892.55896490029
2025-09-25,17888.942011546176
2025-09-26,17885.325058192062
2025-09-27,17881.708104837948
2025-09-28,17878.091151483834
2025-09-29,17874.47419812972
2025-09-30,17870.857244775605
2025-10-01,17867.24029142149
2025-10-02,17863.623338067377
2025-10-03,17860.006384713262
2025-10-04,17856.389431359148
2025-10-05,17852.772478005034
2025-10-06,17849.15552465092
2025-10-07,17845.538571296805
2025-10-08,17841.92161794269
2025-10-09,17838.304664588577
2025-10-10,17834.687711234463
2025-10-11,17831.07075788035
2025-10-12,17827.453804526234
2025-10-13,17823.83685117212
2025-10-14,17820.219897818006
2025-10-15,17816.60294446389
2025-10-16,17812.985991109777
2025-10-17,17809.369037755663
2025-10-18,17805.75208440155
2025-10-19,17802.135131047435
2025-10-20,17798.51817769332
2025-10-21,17794.901224339206
2025-10-22,17791.284270985092
2025-10-23,17787.667317630978
2025-10-24,17784.050364276864
2025-10-25,17780.43341092275
2025-10-26,17776.816457568635
2025-10-27,17773.19950421452
2025-10-28,17769.582550860407
2025-10-29,17765.965597506292
