entity,test_ratio,mode,transform,seed,best_params,Test_R2,Test_RMSE,Test_MAE,Test_MAPE_pct,Naive_R2,Naive_RMSE,n_train,n_test,train_until,test_from,test_until
kota_banjarmasin,0.2,diff,none,2,"{'subsample': 0.85, 'n_estimators': 525, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.05, 'alpha': 0.85, 'random_state': 2}",0.6795858605055541,483.9354905570395,358.16639655747207,1.7378900203375065,0.671025064773346,490.35774813277516,1660,416,2024-10-15,2024-10-16,2025-12-05
kota_banjarmasin,0.2,level,none,2,"{'subsample': 0.85, 'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.012, 'alpha': 0.85, 'random_state': 2}",-0.9552434257510676,1195.4517554148656,1071.811805018594,5.123698004723558,0.671025064773346,490.35774813277516,1660,416,2024-10-15,2024-10-16,2025-12-05
kota_banjarmasin,0.2,level,log,1,"{'subsample': 1.0, 'n_estimators': 1, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.02, 'alpha': 0.85, 'random_state': 1}",-2.537265694522561,1607.9238535639574,1479.9123111851825,7.032274736659044,0.671025064773346,490.35774813277516,1660,416,2024-10-15,2024-10-16,2025-12-05
