date,y_hat
2025-07-02,20391.725504140533
2025-07-03,20383.451008281067
2025-07-04,20375.1765124216
2025-07-05,20366.902016562133
2025-07-06,20358.627520702667
2025-07-07,20350.3530248432
2025-07-08,20342.078528983733
2025-07-09,20333.804033124266
2025-07-10,20325.5295372648
2025-07-11,20317.255041405333
2025-07-12,20308.980545545866
2025-07-13,20300.7060496864
2025-07-14,20292.431553826933
2025-07-15,20284.157057967466
2025-07-16,20275.882562108
2025-07-17,20267.608066248533
2025-07-18,20259.333570389066
2025-07-19,20251.0590745296
2025-07-20,20242.784578670133
2025-07-21,20234.510082810666
2025-07-22,20240.1220977096
2025-07-23,20245.734112608538
2025-07-24,20251.346127507473
2025-07-25,20256.95814240641
2025-07-26,20262.570157305345
2025-07-27,20268.18217220428
2025-07-28,20273.794187103216
2025-07-29,20279.406202002152
2025-07-30,20285.018216901088
2025-07-31,20290.630231800023
2025-08-01,20296.24224669896
2025-08-02,20301.854261597895
2025-08-03,20307.46627649683
2025-08-04,20313.078291395766
2025-08-05,20318.690306294702
2025-08-06,20324.302321193638
2025-08-07,20329.914336092574
2025-08-08,20335.52635099151
2025-08-09,20341.138365890445
2025-08-10,20346.75038078938
2025-08-11,20352.362395688317
2025-08-12,20357.974410587252
2025-08-13,20363.586425486188
2025-08-14,20369.198440385124
2025-08-15,20374.81045528406
2025-08-16,20380.422470182995
2025-08-17,20386.03448508193
2025-08-18,20391.646499980867
2025-08-19,20397.258514879803
2025-08-20,20402.87052977874
2025-08-21,20408.482544677674
2025-08-22,20414.09455957661
2025-08-23,20419.706574475545
2025-08-24,20425.31858937448
2025-08-25,20417.044093515015
2025-08-26,20408.769597655548
2025-08-27,20400.49510179608
2025-08-28,20392.220605936614
2025-08-29,20383.946110077148
2025-08-30,20375.67161421768
2025-08-31,20367.397118358214
2025-09-01,20359.122622498748
2025-09-02,20350.84812663928
2025-09-03,20342.573630779814
2025-09-04,20334.299134920348
2025-09-05,20326.02463906088
2025-09-06,20317.750143201414
2025-09-07,20309.475647341947
2025-09-08,20301.20115148248
2025-09-09,20292.926655623014
2025-09-10,20284.652159763547
2025-09-11,20276.37766390408
2025-09-12,20268.103168044614
2025-09-13,20259.828672185147
2025-09-14,20251.55417632568
2025-09-15,20243.279680466214
2025-09-16,20235.005184606747
2025-09-17,20240.617199505683
2025-09-18,20246.22921440462
2025-09-19,20251.841229303554
2025-09-20,20257.45324420249
2025-09-21,20263.065259101426
2025-09-22,20268.67727400036
2025-09-23,20274.289288899297
2025-09-24,20279.901303798233
2025-09-25,20285.51331869717
2025-09-26,20291.125333596105
2025-09-27,20296.73734849504
2025-09-28,20302.349363393976
2025-09-29,20307.961378292912
2025-09-30,20313.573393191848
2025-10-01,20334.69381619555
2025-10-02,20355.814239199255
2025-10-03,20376.93466220296
2025-10-04,20398.055085206663
2025-10-05,20419.175508210366
2025-10-06,20440.29593121407
2025-10-07,20461.416354217774
2025-10-08,20482.536777221478
2025-10-09,20503.65720022518
2025-10-10,20524.777623228885
2025-10-11,20545.89804623259
2025-10-12,20567.018469236293
2025-10-13,20588.138892239996
2025-10-14,20609.2593152437
2025-10-15,20630.379738247404
2025-10-16,20637.613650492705
2025-10-17,20644.847562738007
2025-10-18,20652.081474983308
2025-10-19,20659.31538722861
2025-10-20,20666.54929947391
2025-10-21,20673.783211719212
2025-10-22,20650.87330411917
2025-10-23,20627.963396519128
2025-10-24,20605.053488919086
2025-10-25,20582.143581319044
2025-10-26,20559.233673719
2025-10-27,20536.32376611896
2025-10-28,20513.413858518918
2025-10-29,20490.503950918875
