date,y_hat
2025-07-02,20376.695818744683
2025-07-03,20353.391637489367
2025-07-04,20330.08745623405
2025-07-05,20306.783274978734
2025-07-06,20283.479093723417
2025-07-07,20260.622042829484
2025-07-08,20237.641858607476
2025-07-09,20214.33767735216
2025-07-10,20191.033496096843
2025-07-11,20167.729314841527
2025-07-12,20144.42513358621
2025-07-13,20121.120952330893
2025-07-14,20098.26390143696
2025-07-15,20075.283717214952
2025-07-16,20051.979535959636
2025-07-17,20028.67535470432
2025-07-18,20005.371173449003
2025-07-19,19982.066992193686
2025-07-20,19958.76281093837
2025-07-21,19935.905760044436
2025-07-22,19912.925575822428
2025-07-23,19889.62139456711
2025-07-24,19866.317213311795
2025-07-25,19843.01303205648
2025-07-26,19819.708850801162
2025-07-27,19796.404669545846
2025-07-28,19773.54761865191
2025-07-29,19750.567434429904
2025-07-30,19727.263253174588
2025-07-31,19703.95907191927
2025-08-01,19689.1648694303
2025-08-02,19674.37066694133
2025-08-03,19659.57646445236
2025-08-04,19645.229392324767
2025-08-05,19630.759186869105
2025-08-06,19615.964984380134
2025-08-07,19601.170781891164
2025-08-08,19586.376579402193
2025-08-09,19571.582376913222
2025-08-10,19556.78817442425
2025-08-11,19542.44110229666
2025-08-12,19527.970896840998
2025-08-13,19540.135075393857
2025-08-14,19552.299253946716
2025-08-15,19564.463432499575
2025-08-16,19576.627611052434
2025-08-17,19588.791789605293
2025-08-18,19601.40309851953
2025-08-19,19613.8912741057
2025-08-20,19626.05545265856
2025-08-21,19638.219631211417
2025-08-22,19650.383809764277
2025-08-23,19662.547988317136
2025-08-24,19674.712166869995
2025-08-25,19687.323475784233
2025-08-26,19699.8116513704
2025-08-27,19711.97582992326
2025-08-28,19724.14000847612
2025-08-29,19736.304187028978
2025-08-30,19748.468365581837
2025-08-31,19760.632544134696
2025-09-01,19774.964200827762
2025-09-02,19789.17272419276
2025-09-03,19803.057250524445
2025-09-04,19816.941776856132
2025-09-05,19830.82630318782
2025-09-06,19844.710829519507
2025-09-07,19858.595355851194
2025-09-08,19872.92701254426
2025-09-09,19887.135535909256
2025-09-10,19901.020062240943
2025-09-11,19914.90458857263
2025-09-12,19928.789114904317
2025-09-13,19942.673641236004
2025-09-14,19929.59978652586
2025-09-15,19916.973062177098
2025-09-16,19904.223204500264
2025-09-17,19891.14934979012
2025-09-18,19878.07549507998
2025-09-19,19865.001640369836
2025-09-20,19851.927785659693
2025-09-21,19838.85393094955
2025-09-22,19826.227206600786
2025-09-23,19813.477348923952
2025-09-24,19800.40349421381
2025-09-25,19787.329639503667
2025-09-26,19774.255784793524
2025-09-27,19761.18193008338
2025-09-28,19748.10807537324
2025-09-29,19735.481351024475
2025-09-30,19722.73149334764
2025-10-01,19709.657638637498
2025-10-02,19696.583783927355
2025-10-03,19683.509929217213
2025-10-04,19670.43607450707
2025-10-05,19657.362219796927
2025-10-06,19644.735495448163
2025-10-07,19631.98563777133
2025-10-08,19618.911783061187
2025-10-09,19605.837928351044
2025-10-10,19592.7640736409
2025-10-11,19579.69021893076
2025-10-12,19593.574745262446
2025-10-13,19607.90640195551
2025-10-14,19622.114925320508
2025-10-15,19635.999451652195
2025-10-16,19649.88397798388
2025-10-17,19663.76850431557
2025-10-18,19677.653030647256
2025-10-19,19691.537556978943
2025-10-20,19705.86921367201
2025-10-21,19720.077737037005
2025-10-22,19733.962263368692
2025-10-23,19747.84678970038
2025-10-24,19761.731316032066
2025-10-25,19775.615842363753
2025-10-26,19789.50036869544
2025-10-27,19803.832025388507
2025-10-28,19818.040548753503
2025-10-29,19831.92507508519
