date,y_hat
2025-07-02,18283.748357581557
2025-07-03,18267.496715163114
2025-07-04,18256.52678436195
2025-07-05,18245.17080423297
2025-07-06,18233.81482410399
2025-07-07,18222.844893302827
2025-07-08,18211.874962501664
2025-07-09,18200.905031700502
2025-07-10,18189.93510089934
2025-07-11,18178.965170098178
2025-07-12,18167.609189969196
2025-07-13,18156.253209840215
2025-07-14,18145.283279039053
2025-07-15,18134.31334823789
2025-07-16,18123.34341743673
2025-07-17,18112.373486635566
2025-07-18,18101.403555834404
2025-07-19,18090.047575705423
2025-07-20,18078.69159557644
2025-07-21,18067.72166477528
2025-07-22,18056.751733974117
2025-07-23,18045.781803172955
2025-07-24,18034.811872371793
2025-07-25,18023.84194157063
2025-07-26,18012.48596144165
2025-07-27,18001.129981312668
2025-07-28,17990.160050511506
2025-07-29,17979.190119710343
2025-07-30,17968.22018890918
2025-07-31,17950.833072707926
2025-08-01,17935.75088032597
2025-08-02,17920.282638616194
2025-08-03,17904.81439690642
2025-08-04,17889.732204524462
2025-08-05,17874.650012142505
2025-08-06,17859.56781976055
2025-08-07,17844.48562737859
2025-08-08,17829.403434996635
2025-08-09,17813.93519328686
2025-08-10,17798.466951577084
2025-08-11,17783.384759195127
2025-08-12,17768.30256681317
2025-08-13,17753.220374431214
2025-08-14,17738.138182049257
2025-08-15,17723.0559896673
2025-08-16,17707.587747957525
2025-08-17,17692.11950624775
2025-08-18,17677.037313865792
2025-08-19,17661.955121483836
2025-08-20,17646.87292910188
2025-08-21,17631.790736719922
2025-08-22,17616.708544337966
2025-08-23,17601.24030262819
2025-08-24,17585.772060918414
2025-08-25,17570.689868536458
2025-08-26,17583.41110103411
2025-08-27,17639.28642928745
2025-08-28,17672.183008616223
2025-08-29,17681.772647456462
2025-08-30,17690.256297399166
2025-08-31,17721.71869626644
2025-09-01,17718.538887832947
2025-09-02,17703.64686414573
2025-09-03,17688.75484045851
2025-09-04,17673.862816771292
2025-09-05,17658.970793084074
2025-09-06,17643.692720069037
2025-09-07,17628.414647054
2025-09-08,17613.52262336678
2025-09-09,17598.630599679564
2025-09-10,17583.738575992345
2025-09-11,17568.846552305127
2025-09-12,17581.75795349752
2025-09-13,17636.71746154806
2025-09-14,17668.698220674036
2025-09-15,17678.478028209018
2025-09-16,17688.257835744
2025-09-17,17721.01639220355
2025-09-18,17717.83658377006
2025-09-19,17702.94456008284
2025-09-20,17687.666487067803
2025-09-21,17672.388414052766
2025-09-22,17657.496390365548
2025-09-23,17642.60436667833
2025-09-24,17627.71234299111
2025-09-25,17612.820319303893
2025-09-26,17597.928295616675
2025-09-27,17582.65022260164
2025-09-28,17567.3721495866
2025-09-29,17580.283550778993
2025-09-30,17636.349047727075
2025-10-01,17660.564515600166
2025-10-02,17684.779983473258
2025-10-03,17708.99545134635
2025-10-04,17718.396418318593
2025-10-05,17727.797385290836
2025-10-06,17789.395978067267
2025-10-07,17813.074357696943
2025-10-08,17836.75273732662
2025-10-09,17860.431116956297
2025-10-10,17884.109496585974
2025-10-11,17892.973375314803
2025-10-12,17901.837254043632
2025-10-13,17963.435846820063
2025-10-14,17987.11422644974
2025-10-15,18010.792606079416
2025-10-16,18034.470985709093
2025-10-17,18058.14936533877
2025-10-18,18067.0132440676
2025-10-19,18075.877122796428
2025-10-20,18137.47571557286
2025-10-21,18167.57128060263
2025-10-22,18197.666845632404
2025-10-23,18227.762410662177
2025-10-24,18257.85797569195
2025-10-25,18273.139039820875
2025-10-26,18288.4201039498
2025-10-27,18351.154170509046
2025-10-28,18375.968023921538
2025-10-29,18400.78187733403
