date,y_hat
2025-07-02,18553.214951618033
2025-07-03,18556.429903236065
2025-07-04,18559.644854854098
2025-07-05,18562.85980647213
2025-07-06,18566.074758090163
2025-07-07,18569.289709708195
2025-07-08,18572.504661326228
2025-07-09,18575.71961294426
2025-07-10,18578.934564562293
2025-07-11,18582.149516180325
2025-07-12,18585.364467798358
2025-07-13,18588.57941941639
2025-07-14,18591.794371034423
2025-07-15,18595.009322652455
2025-07-16,18598.224274270488
2025-07-17,18601.43922588852
2025-07-18,18604.654177506553
2025-07-19,18607.869129124585
2025-07-20,18611.084080742618
2025-07-21,18614.29903236065
2025-07-22,18617.513983978683
2025-07-23,18620.728935596715
2025-07-24,18623.943887214748
2025-07-25,18627.15883883278
2025-07-26,18630.373790450813
2025-07-27,18633.588742068845
2025-07-28,18636.803693686878
2025-07-29,18640.01864530491
2025-07-30,18643.233596922943
2025-07-31,18646.448548540975
2025-08-01,18649.76715297499
2025-08-02,18653.085757409004
2025-08-03,18656.40436184302
2025-08-04,18659.722966277033
2025-08-05,18663.041570711048
2025-08-06,18666.360175145062
2025-08-07,18669.678779579077
2025-08-08,18672.99738401309
2025-08-09,18676.315988447106
2025-08-10,18679.63459288112
2025-08-11,18682.953197315135
2025-08-12,18686.27180174915
2025-08-13,18689.590406183164
2025-08-14,18692.90901061718
2025-08-15,18696.227615051193
2025-08-16,18699.546219485208
2025-08-17,18702.864823919223
2025-08-18,18706.183428353237
2025-08-19,18709.50203278725
2025-08-20,18712.820637221266
2025-08-21,18716.13924165528
2025-08-22,18719.457846089295
2025-08-23,18722.77645052331
2025-08-24,18726.095054957324
2025-08-25,18729.41365939134
2025-08-26,18732.732263825354
2025-08-27,18736.050868259368
2025-08-28,18739.369472693383
2025-08-29,18742.688077127397
2025-08-30,18746.006681561412
2025-08-31,18749.325285995426
2025-09-01,18758.25036967625
2025-09-02,18767.175453357075
2025-09-03,18776.1005370379
2025-09-04,18785.025620718723
2025-09-05,18793.950704399547
2025-09-06,18802.87578808037
2025-09-07,18811.800871761196
2025-09-08,18820.72595544202
2025-09-09,18829.651039122844
2025-09-10,18838.576122803668
2025-09-11,18847.501206484492
2025-09-12,18856.426290165316
2025-09-13,18865.35137384614
2025-09-14,18874.276457526965
2025-09-15,18883.20154120779
2025-09-16,18892.126624888613
2025-09-17,18901.051708569437
2025-09-18,18909.97679225026
2025-09-19,18918.901875931086
2025-09-20,18927.82695961191
2025-09-21,18936.752043292734
2025-09-22,18945.67712697356
2025-09-23,18954.602210654382
2025-09-24,18963.527294335207
2025-09-25,18972.45237801603
2025-09-26,18981.377461696855
2025-09-27,18990.30254537768
2025-09-28,18999.227629058503
2025-09-29,19008.152712739327
2025-09-30,19017.07779642015
2025-10-01,19026.002880100976
2025-10-02,19034.9279637818
2025-10-03,19043.853047462624
2025-10-04,19052.77813114345
2025-10-05,19061.703214824272
2025-10-06,19069.613771165707
2025-10-07,19077.52432750714
2025-10-08,19085.434883848575
2025-10-09,19093.34544019001
2025-10-10,19101.255996531443
2025-10-11,19109.166552872877
2025-10-12,19117.07710921431
2025-10-13,19124.987665555745
2025-10-14,19132.89822189718
2025-10-15,19140.808778238614
2025-10-16,19148.719334580048
2025-10-17,19156.629890921482
2025-10-18,19164.540447262916
2025-10-19,19172.45100360435
2025-10-20,19180.361559945784
2025-10-21,19188.27211628722
2025-10-22,19196.182672628653
2025-10-23,19204.093228970087
2025-10-24,19212.00378531152
2025-10-25,19219.914341652955
2025-10-26,19227.82489799439
2025-10-27,19235.735454335823
2025-10-28,19243.646010677257
2025-10-29,19251.55656701869
