date,y_hat
2025-07-02,20485.797015426844
2025-07-03,20470.17438454796
2025-07-04,20454.55175366908
2025-07-05,20438.929122790196
2025-07-06,20423.306491911313
2025-07-07,20415.451974070278
2025-07-08,20401.248989497122
2025-07-09,20387.046004923966
2025-07-10,20371.423374045084
2025-07-11,20355.8007431662
2025-07-12,20340.178112287318
2025-07-13,20324.555481408435
2025-07-14,20316.7009635674
2025-07-15,20302.497978994244
2025-07-16,20288.29499442109
2025-07-17,20272.672363542206
2025-07-18,20257.049732663323
2025-07-19,20241.42710178444
2025-07-20,20225.804470905558
2025-07-21,20217.949953064523
2025-07-22,20203.746968491367
2025-07-23,20189.54398391821
2025-07-24,20173.921353039328
2025-07-25,20158.298722160445
2025-07-26,20142.676091281563
2025-07-27,20127.05346040268
2025-07-28,20119.198942561645
2025-07-29,20104.99595798849
2025-07-30,20090.792973415333
2025-07-31,20075.17034253645
2025-08-01,20059.547711657568
2025-08-02,20043.925080778685
2025-08-03,20028.302449899802
2025-08-04,20036.628813596442
2025-08-05,20038.60671056096
2025-08-06,20040.58460752548
2025-08-07,20042.216723687754
2025-08-08,20043.848839850027
2025-08-09,20045.4809560123
2025-08-10,20047.113072174572
2025-08-11,20056.513301374693
2025-08-12,20059.565063842692
2025-08-13,20062.616826310692
2025-08-14,20064.248942472965
2025-08-15,20065.881058635237
2025-08-16,20067.51317479751
2025-08-17,20069.145290959783
2025-08-18,20078.545520159903
2025-08-19,20081.597282627903
2025-08-20,20084.649045095903
2025-08-21,20086.281161258175
2025-08-22,20087.913277420448
2025-08-23,20089.54539358272
2025-08-24,20091.177509744994
2025-08-25,20100.577738945114
2025-08-26,20103.629501413114
2025-08-27,20106.681263881113
2025-08-28,20108.313380043386
2025-08-29,20109.94549620566
2025-08-30,20111.57761236793
2025-08-31,20113.209728530204
2025-09-01,20122.609957730325
2025-09-02,20125.661720198324
2025-09-03,20128.713482666324
2025-09-04,20130.345598828597
2025-09-05,20131.97771499087
2025-09-06,20133.609831153142
2025-09-07,20135.241947315415
2025-09-08,20144.642176515536
2025-09-09,20147.693938983535
2025-09-10,20150.745701451535
2025-09-11,20152.377817613808
2025-09-12,20154.00993377608
2025-09-13,20155.642049938353
2025-09-14,20157.274166100626
2025-09-15,20166.674395300746
2025-09-16,20169.726157768746
2025-09-17,20172.777920236746
2025-09-18,20174.41003639902
2025-09-19,20176.04215256129
2025-09-20,20177.674268723564
2025-09-21,20179.306384885836
2025-09-22,20188.706614085957
2025-09-23,20191.758376553957
2025-09-24,20194.810139021956
2025-09-25,20196.44225518423
2025-09-26,20198.0743713465
2025-09-27,20199.706487508774
2025-09-28,20201.338603671047
2025-09-29,20210.738832871168
2025-09-30,20213.790595339167
2025-10-01,20231.851131675165
2025-10-02,20248.492021705435
2025-10-03,20264.05904623222
2025-10-04,20279.626070759008
2025-10-05,20295.193095285795
2025-10-06,20318.52823285043
2025-10-07,20335.514903682943
2025-10-08,20352.501574515456
2025-10-09,20368.068599042243
2025-10-10,20383.63562356903
2025-10-11,20399.202648095816
2025-10-12,20414.769672622602
2025-10-13,20438.104810187237
2025-10-14,20455.09148101975
2025-10-15,20455.897270314592
2025-10-16,20455.283413303707
2025-10-17,20454.66955629282
2025-10-18,20454.055699281937
2025-10-19,20453.44184227105
2025-10-20,20460.596098298014
2025-10-21,20461.401887592856
2025-10-22,20462.207676887698
2025-10-23,20461.593819876813
2025-10-24,20460.979962865928
2025-10-25,20460.366105855042
2025-10-26,20459.752248844157
2025-10-27,20466.90650487112
2025-10-28,20467.71229416596
2025-10-29,20468.518083460804
