date,y_hat
2025-07-02,20381.752251472302
2025-07-03,20363.504502944605
2025-07-04,20345.256754416907
2025-07-05,20327.00900588921
2025-07-06,20308.76125736151
2025-07-07,20303.78667402505
2025-07-08,20285.538925497352
2025-07-09,20267.291176969655
2025-07-10,20249.043428441957
2025-07-11,20230.79567991426
2025-07-12,20212.54793138656
2025-07-13,20194.300182858864
2025-07-14,20189.325599522403
2025-07-15,20171.077850994705
2025-07-16,20152.830102467007
2025-07-17,20134.58235393931
2025-07-18,20116.334605411612
2025-07-19,20098.086856883914
2025-07-20,20079.839108356216
2025-07-21,20074.864525019755
2025-07-22,20056.616776492057
2025-07-23,20038.36902796436
2025-07-24,20020.121279436662
2025-07-25,20001.873530908964
2025-07-26,19983.625782381267
2025-07-27,19965.37803385357
2025-07-28,19960.403450517108
2025-07-29,19942.15570198941
2025-07-30,19923.907953461712
2025-07-31,19905.660204934014
2025-08-01,19887.412456406317
2025-08-02,19869.16470787862
2025-08-03,19850.91695935092
2025-08-04,19845.94237601446
2025-08-05,19827.694627486762
2025-08-06,19809.446878959065
2025-08-07,19791.199130431367
2025-08-08,19772.95138190367
2025-08-09,19754.70363337597
2025-08-10,19736.455884848274
2025-08-11,19731.481301511812
2025-08-12,19713.233552984115
2025-08-13,19694.985804456417
2025-08-14,19676.73805592872
2025-08-15,19658.49030740102
2025-08-16,19640.242558873324
2025-08-17,19621.994810345626
2025-08-18,19617.020227009165
2025-08-19,19598.772478481467
2025-08-20,19580.52472995377
2025-08-21,19562.276981426072
2025-08-22,19544.029232898374
2025-08-23,19525.781484370676
2025-08-24,19507.53373584298
2025-08-25,19502.559152506517
2025-08-26,19484.31140397882
2025-08-27,19466.063655451122
2025-08-28,19447.815906923424
2025-08-29,19429.568158395727
2025-08-30,19411.32040986803
2025-08-31,19393.07266134033
2025-09-01,19388.09807800387
2025-09-02,19369.850329476172
2025-09-03,19351.602580948474
2025-09-04,19333.354832420777
2025-09-05,19315.10708389308
2025-09-06,19296.85933536538
2025-09-07,19278.611586837684
2025-09-08,19273.637003501222
2025-09-09,19255.389254973525
2025-09-10,19257.106207982906
2025-09-11,19258.823160992288
2025-09-12,19260.54011400167
2025-09-13,19262.25706701105
2025-09-14,19263.974020020432
2025-09-15,19278.964138221047
2025-09-16,19280.681091230428
2025-09-17,19282.39804423981
2025-09-18,19284.11499724919
2025-09-19,19285.831950258573
2025-09-20,19287.548903267954
2025-09-21,19289.265856277336
2025-09-22,19304.25597447795
2025-09-23,19305.97292748733
2025-09-24,19307.689880496713
2025-09-25,19309.406833506095
2025-09-26,19311.123786515476
2025-09-27,19312.840739524858
2025-09-28,19314.55769253424
2025-09-29,19329.547810734854
2025-09-30,19331.264763744235
2025-10-01,19332.981716753617
2025-10-02,19334.698669762998
2025-10-03,19336.41562277238
2025-10-04,19338.13257578176
2025-10-05,19339.849528791143
2025-10-06,19354.839646991757
2025-10-07,19356.55660000114
2025-10-08,19358.27355301052
2025-10-09,19359.9905060199
2025-10-10,19361.707459029283
2025-10-11,19363.424412038665
2025-10-12,19365.141365048046
2025-10-13,19380.13148324866
2025-10-14,19381.848436258042
2025-10-15,19383.565389267424
2025-10-16,19385.282342276805
2025-10-17,19386.999295286187
2025-10-18,19388.71624829557
2025-10-19,19390.43320130495
2025-10-20,19405.423319505564
2025-10-21,19407.140272514946
2025-10-22,19408.857225524327
2025-10-23,19410.57417853371
2025-10-24,19412.29113154309
2025-10-25,19414.00808455247
2025-10-26,19395.760336024774
2025-10-27,19390.785752688313
2025-10-28,19372.538004160615
2025-10-29,19354.290255632917
