date,y_hat
2025-07-02,20628.866835627705
2025-07-03,20607.73367125541
2025-07-04,20586.600506883115
2025-07-05,20565.46734251082
2025-07-06,20544.334178138524
2025-07-07,20523.20101376623
2025-07-08,20502.067849393934
2025-07-09,20480.93468502164
2025-07-10,20459.801520649344
2025-07-11,20438.66835627705
2025-07-12,20417.535191904753
2025-07-13,20396.40202753246
2025-07-14,20404.349857798945
2025-07-15,20412.29768806543
2025-07-16,20420.245518331918
2025-07-17,20428.193348598405
2025-07-18,20436.14117886489
2025-07-19,20444.089009131378
2025-07-20,20452.036839397864
2025-07-21,20459.98466966435
2025-07-22,20467.932499930837
2025-07-23,20475.880330197324
2025-07-24,20483.82816046381
2025-07-25,20491.775990730297
2025-07-26,20499.723820996784
2025-07-27,20507.67165126327
2025-07-28,20515.619481529757
2025-07-29,20523.567311796243
2025-07-30,20531.51514206273
2025-07-31,20539.462972329216
2025-08-01,20547.410802595703
2025-08-02,20555.35863286219
2025-08-03,20563.306463128676
2025-08-04,20571.254293395163
2025-08-05,20579.20212366165
2025-08-06,20587.149953928136
2025-08-07,20595.097784194622
2025-08-08,20603.04561446111
2025-08-09,20610.993444727595
2025-08-10,20618.941274994082
2025-08-11,20626.88910526057
2025-08-12,20634.836935527055
2025-08-13,20642.78476579354
2025-08-14,20650.73259606003
2025-08-15,20658.680426326515
2025-08-16,20666.628256593
2025-08-17,20674.576086859488
2025-08-18,20682.523917125975
2025-08-19,20690.47174739246
2025-08-20,20698.419577658948
2025-08-21,20706.367407925434
2025-08-22,20714.31523819192
2025-08-23,20722.263068458407
2025-08-24,20730.210898724894
2025-08-25,20738.15872899138
2025-08-26,20746.106559257867
2025-08-27,20754.054389524354
2025-08-28,20762.00221979084
2025-08-29,20769.950050057327
2025-08-30,20777.897880323813
2025-08-31,20785.8457105903
2025-09-01,20764.712546218005
2025-09-02,20743.57938184571
2025-09-03,20722.446217473414
2025-09-04,20701.31305310112
2025-09-05,20680.179888728824
2025-09-06,20659.04672435653
2025-09-07,20637.913559984234
2025-09-08,20616.78039561194
2025-09-09,20595.647231239644
2025-09-10,20574.51406686735
2025-09-11,20553.380902495053
2025-09-12,20532.247738122758
2025-09-13,20511.114573750463
2025-09-14,20489.981409378168
2025-09-15,20468.848245005873
2025-09-16,20447.715080633578
2025-09-17,20426.581916261282
2025-09-18,20405.448751888987
2025-09-19,20384.315587516692
2025-09-20,20392.26341778318
2025-09-21,20400.211248049665
2025-09-22,20408.159078316152
2025-09-23,20416.10690858264
2025-09-24,20424.054738849125
2025-09-25,20432.00256911561
2025-09-26,20439.950399382098
2025-09-27,20447.898229648585
2025-09-28,20455.84605991507
2025-09-29,20463.793890181558
2025-09-30,20471.741720448044
2025-10-01,20479.68955071453
2025-10-02,20487.637380981017
2025-10-03,20495.585211247504
2025-10-04,20503.53304151399
2025-10-05,20511.480871780477
2025-10-06,20519.428702046964
2025-10-07,20527.37653231345
2025-10-08,20535.324362579937
2025-10-09,20543.272192846423
2025-10-10,20551.22002311291
2025-10-11,20559.167853379397
2025-10-12,20567.115683645883
2025-10-13,20575.06351391237
2025-10-14,20583.011344178856
2025-10-15,20590.959174445343
2025-10-16,20598.90700471183
2025-10-17,20606.854834978316
2025-10-18,20614.802665244802
2025-10-19,20622.75049551129
2025-10-20,20630.698325777776
2025-10-21,20638.646156044262
2025-10-22,20646.59398631075
2025-10-23,20654.541816577235
2025-10-24,20662.489646843722
2025-10-25,20670.43747711021
2025-10-26,20678.385307376695
2025-10-27,20686.33313764318
2025-10-28,20694.280967909668
2025-10-29,20702.228798176155
