date,y_hat
2025-07-02,21651.491723685685
2025-07-03,21652.98344737137
2025-07-04,21654.475171057056
2025-07-05,21655.96689474274
2025-07-06,21657.458618428427
2025-07-07,21661.930595806345
2025-07-08,21666.402573184263
2025-07-09,21667.89429686995
2025-07-10,21669.386020555634
2025-07-11,21670.87774424132
2025-07-12,21672.369467927005
2025-07-13,21673.86119161269
2025-07-14,21678.333168990608
2025-07-15,21682.805146368526
2025-07-16,21684.29687005421
2025-07-17,21685.788593739897
2025-07-18,21687.280317425582
2025-07-19,21688.772041111268
2025-07-20,21690.263764796953
2025-07-21,21694.73574217487
2025-07-22,21699.20771955279
2025-07-23,21700.699443238474
2025-07-24,21702.19116692416
2025-07-25,21703.682890609845
2025-07-26,21705.17461429553
2025-07-27,21706.666337981216
2025-07-28,21711.138315359134
2025-07-29,21715.610292737052
2025-07-30,21717.102016422738
2025-07-31,21718.593740108423
2025-08-01,21720.08546379411
2025-08-02,21721.577187479794
2025-08-03,21723.06891116548
2025-08-04,21727.540888543397
2025-08-05,21732.012865921315
2025-08-06,21733.504589607
2025-08-07,21734.996313292686
2025-08-08,21736.48803697837
2025-08-09,21737.979760664057
2025-08-10,21739.471484349742
2025-08-11,21743.94346172766
2025-08-12,21748.415439105578
2025-08-13,21749.907162791264
2025-08-14,21751.39888647695
2025-08-15,21752.890610162634
2025-08-16,21754.38233384832
2025-08-17,21755.874057534005
2025-08-18,21760.346034911923
2025-08-19,21764.81801228984
2025-08-20,21766.309735975527
2025-08-21,21767.801459661212
2025-08-22,21769.293183346897
2025-08-23,21770.784907032583
2025-08-24,21772.27663071827
2025-08-25,21776.748608096186
2025-08-26,21781.220585474104
2025-08-27,21782.71230915979
2025-08-28,21784.204032845475
2025-08-29,21785.69575653116
2025-08-30,21787.187480216846
2025-08-31,21788.67920390253
2025-09-01,21793.15118128045
2025-09-02,21797.623158658367
2025-09-03,21799.114882344053
2025-09-04,21800.606606029738
2025-09-05,21802.098329715423
2025-09-06,21803.59005340111
2025-09-07,21805.081777086794
2025-09-08,21809.553754464712
2025-09-09,21814.02573184263
2025-09-10,21815.517455528316
2025-09-11,21817.009179214
2025-09-12,21818.500902899686
2025-09-13,21819.992626585372
2025-09-14,21821.484350271057
2025-09-15,21825.956327648975
2025-09-16,21830.428305026893
2025-09-17,21831.92002871258
2025-09-18,21833.411752398264
2025-09-19,21834.90347608395
2025-09-20,21836.395199769635
2025-09-21,21837.88692345532
2025-09-22,21842.35890083324
2025-09-23,21846.830878211156
2025-09-24,21848.32260189684
2025-09-25,21849.814325582527
2025-09-26,21851.306049268213
2025-09-27,21852.797772953898
2025-09-28,21854.289496639583
2025-09-29,21858.7614740175
2025-09-30,21863.23345139542
2025-10-01,21864.725175081105
2025-10-02,21866.21689876679
2025-10-03,21867.708622452476
2025-10-04,21869.20034613816
2025-10-05,21870.692069823846
2025-10-06,21875.164047201764
2025-10-07,21879.636024579682
2025-10-08,21881.127748265368
2025-10-09,21882.619471951053
2025-10-10,21884.11119563674
2025-10-11,21885.602919322424
2025-10-12,21887.09464300811
2025-10-13,21891.566620386027
2025-10-14,21896.038597763945
2025-10-15,21897.53032144963
2025-10-16,21899.022045135316
2025-10-17,21900.513768821
2025-10-18,21902.005492506687
2025-10-19,21903.497216192372
2025-10-20,21907.96919357029
2025-10-21,21912.44117094821
2025-10-22,21913.932894633894
2025-10-23,21915.42461831958
2025-10-24,21916.916342005265
2025-10-25,21918.40806569095
2025-10-26,21919.899789376635
2025-10-27,21924.371766754553
2025-10-28,21928.84374413247
2025-10-29,21930.335467818157
