date,y_hat
2025-07-02,18650.9874699764
2025-07-03,18651.9749399528
2025-07-04,18652.9624099292
2025-07-05,18653.869295074834
2025-07-06,18654.776180220466
2025-07-07,18655.763650196866
2025-07-08,18656.751120173267
2025-07-09,18657.738590149667
2025-07-10,18658.726060126068
2025-07-11,18659.71353010247
2025-07-12,18660.6204152481
2025-07-13,18661.527300393733
2025-07-14,18662.514770370133
2025-07-15,18663.502240346534
2025-07-16,18664.489710322934
2025-07-17,18665.477180299335
2025-07-18,18666.464650275735
2025-07-19,18667.371535421367
2025-07-20,18668.278420567
2025-07-21,18669.2658905434
2025-07-22,18670.2533605198
2025-07-23,18671.2408304962
2025-07-24,18672.2283004726
2025-07-25,18673.215770449002
2025-07-26,18674.122655594634
2025-07-27,18675.029540740266
2025-07-28,18676.017010716667
2025-07-29,18677.004480693067
2025-07-30,18677.991950669468
2025-07-31,18678.97942064587
2025-08-01,18679.96689062227
2025-08-02,18680.8737757679
2025-08-03,18681.780660913533
2025-08-04,18682.768130889934
2025-08-05,18683.755600866334
2025-08-06,18684.743070842735
2025-08-07,18685.730540819135
2025-08-08,18686.718010795536
2025-08-09,18687.624895941168
2025-08-10,18688.5317810868
2025-08-11,18689.5192510632
2025-08-12,18690.5067210396
2025-08-13,18691.494191016
2025-08-14,18692.481660992402
2025-08-15,18693.469130968802
2025-08-16,18694.376016114435
2025-08-17,18695.282901260067
2025-08-18,18696.270371236467
2025-08-19,18697.257841212868
2025-08-20,18698.24531118927
2025-08-21,18699.23278116567
2025-08-22,18700.22025114207
2025-08-23,18701.1271362877
2025-08-24,18702.034021433334
2025-08-25,18703.021491409734
2025-08-26,18704.008961386135
2025-08-27,18704.996431362535
2025-08-28,18705.983901338936
2025-08-29,18706.971371315336
2025-08-30,18707.87825646097
2025-08-31,18708.7851416066
2025-09-01,18709.772611583
2025-09-02,18710.7600815594
2025-09-03,18711.747551535802
2025-09-04,18712.735021512202
2025-09-05,18713.722491488603
2025-09-06,18714.629376634235
2025-09-07,18715.536261779867
2025-09-08,18716.523731756268
2025-09-09,18717.51120173267
2025-09-10,18718.49867170907
2025-09-11,18719.48614168547
2025-09-12,18720.47361166187
2025-09-13,18721.380496807502
2025-09-14,18722.287381953134
2025-09-15,18723.274851929535
2025-09-16,18724.262321905935
2025-09-17,18725.249791882336
2025-09-18,18726.237261858736
2025-09-19,18727.224731835136
2025-09-20,18728.13161698077
2025-09-21,18729.0385021264
2025-09-22,18730.0259721028
2025-09-23,18731.013442079202
2025-09-24,18732.000912055602
2025-09-25,18732.988382032003
2025-09-26,18733.975852008403
2025-09-27,18734.882737154036
2025-09-28,18735.789622299668
2025-09-29,18736.77709227607
2025-09-30,18737.76456225247
2025-10-01,18743.65960148017
2025-10-02,18749.55464070787
2025-10-03,18755.44967993557
2025-10-04,18761.2641343325
2025-10-05,18767.078588729433
2025-10-06,18772.973627957133
2025-10-07,18778.868667184834
2025-10-08,18784.763706412534
2025-10-09,18790.658745640234
2025-10-10,18796.553784867934
2025-10-11,18802.368239264866
2025-10-12,18808.182693661798
2025-10-13,18814.0777328895
2025-10-14,18819.9727721172
2025-10-15,18825.8678113449
2025-10-16,18831.7628505726
2025-10-17,18837.6578898003
2025-10-18,18843.47234419723
2025-10-19,18849.286798594163
2025-10-20,18855.181837821863
2025-10-21,18861.076877049563
2025-10-22,18866.971916277264
2025-10-23,18872.866955504964
2025-10-24,18878.761994732664
2025-10-25,18884.576449129596
2025-10-26,18890.390903526528
2025-10-27,18896.285942754228
2025-10-28,18902.18098198193
2025-10-29,18908.07602120963
