date,y_hat
2025-07-02,23478.10724524643
2025-07-03,23456.214490492857
2025-07-04,23431.548022004823
2025-07-05,23406.88155351679
2025-07-06,23382.215085028754
2025-07-07,23360.322330275183
2025-07-08,23338.42957552161
2025-07-09,23316.53682076804
2025-07-10,23294.64406601447
2025-07-11,23269.977597526435
2025-07-12,23245.3111290384
2025-07-13,23220.644660550366
2025-07-14,23198.751905796795
2025-07-15,23176.859151043223
2025-07-16,23154.966396289652
2025-07-17,23133.07364153608
2025-07-18,23108.407173048046
2025-07-19,23083.740704560012
2025-07-20,23059.074236071978
2025-07-21,23037.181481318406
2025-07-22,23015.288726564835
2025-07-23,22993.395971811264
2025-07-24,22971.503217057692
2025-07-25,22946.836748569658
2025-07-26,22922.170280081624
2025-07-27,22897.50381159359
2025-07-28,22875.611056840018
2025-07-29,22853.718302086447
2025-07-30,22831.825547332875
2025-07-31,22809.932792579304
2025-08-01,22785.26632409127
2025-08-02,22760.599855603235
2025-08-03,22735.9333871152
2025-08-04,22722.24779223632
2025-08-05,22708.949685989173
2025-08-06,22695.651579742025
2025-08-07,22712.065190469333
2025-08-08,22695.993370487722
2025-08-09,22709.633267480567
2025-08-10,22693.561447498956
2025-08-11,22709.975058226264
2025-08-12,22696.676951979116
2025-08-13,22713.090562706424
2025-08-14,22699.792456459276
2025-08-15,22713.43235345212
2025-08-16,22697.36053347051
2025-08-17,22711.000430463355
2025-08-18,22697.702324216207
2025-08-19,22714.115934943515
2025-08-20,22700.817828696367
2025-08-21,22687.51972244922
2025-08-22,22701.159619442064
2025-08-23,22685.087799460453
2025-08-24,22698.727696453298
2025-08-25,22715.141307180606
2025-08-26,22701.843200933457
2025-08-27,22688.54509468631
2025-08-28,22704.958705413617
2025-08-29,22688.886885432006
2025-08-30,22702.52678242485
2025-08-31,22686.45496244324
2025-09-01,22702.86857317055
2025-09-02,22689.5704669234
2025-09-03,22705.984077650708
2025-09-04,22692.68597140356
2025-09-05,22706.325868396405
2025-09-06,22690.254048414794
2025-09-07,22703.89394540764
2025-09-08,22690.59583916049
2025-09-09,22707.0094498878
2025-09-10,22693.71134364065
2025-09-11,22710.12495436796
2025-09-12,22694.053134386348
2025-09-13,22707.693031379193
2025-09-14,22691.62121139758
2025-09-15,22708.03482212489
2025-09-16,22694.73671587774
2025-09-17,22711.15032660505
2025-09-18,22697.8522203579
2025-09-19,22711.492117350746
2025-09-20,22695.420297369135
2025-09-21,22709.06019436198
2025-09-22,22695.762088114832
2025-09-23,22712.17569884214
2025-09-24,22698.877592594992
2025-09-25,22715.2912033223
2025-09-26,22699.21938334069
2025-09-27,22712.859280333534
2025-09-28,22696.787460351923
2025-09-29,22713.20107107923
2025-09-30,22699.902964832083
2025-10-01,22716.31657555939
2025-10-02,22703.018469312243
2025-10-03,22686.94664933063
2025-10-04,22700.586546323477
2025-10-05,22684.514726341866
2025-10-06,22700.928337069174
2025-10-07,22687.630230822026
2025-10-08,22704.043841549334
2025-10-09,22690.745735302185
2025-10-10,22704.38563229503
2025-10-11,22688.31381231342
2025-10-12,22701.953709306264
2025-10-13,22688.655603059116
2025-10-14,22705.069213786424
2025-10-15,22691.771107539276
2025-10-16,22708.184718266584
2025-10-17,22692.112898284973
2025-10-18,22705.75279527782
2025-10-19,22689.680975296207
2025-10-20,22706.094586023515
2025-10-21,22692.796479776367
2025-10-22,22709.210090503675
2025-10-23,22695.911984256527
2025-10-24,22709.551881249372
2025-10-25,22693.48006126776
2025-10-26,22707.119958260606
2025-10-27,22693.821852013458
2025-10-28,22710.235462740766
2025-10-29,22696.937356493618
