mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_random_state,param_subsample,params,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
3.648449659347534,0.8507223361183782,0.0069888591766357425,0.0016605681242526475,0.03,huber,2,1,800,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-45.75940941867613,-352.4518274087308,-684.429009439839,-49.065533024537366,-211.00408521737708,-268.5419729018321,237.11409811154692,68,-15.243804886294894,-24.572237618195185,-189.25057136856483,-172.33493191165883,-157.12546404018227,-111.7054019649792,75.69571094633503,-0.41218708024475337,-0.011142723671408783,-30.26688650474059,-3.001510317424157,-16.68790655676219,-10.075926636568619,11.799391870308611,68,0.8136959020038307,0.5595550541541086,0.14103991583956754,0.1531114837285541,0.12437840433541181,0.35835615201229454,0.2799687814441303
4.566786241531372,0.9522134084141455,0.00816516876220703,0.0024008910274260853,0.03,huber,2,1,1000,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-46.973701545742294,-352.6023296986966,-676.5157491822569,-48.920479676138896,-246.30622796075195,-274.26369761271735,232.88004747529763,70,-13.751201137584026,-22.7643459829073,-179.37351878494036,-170.13918668997616,-154.71191574299274,-108.1480336676801,73.87192160965117,-0.4881303726285897,-0.012006454683675338,-29.548060522636796,-2.977885811062562,-23.101578913443824,-11.225532414891088,12.536460092657663,70,0.8483938168183377,0.6219819189049655,0.2283590988101839,0.17455466974593703,0.15107202496720928,0.4048723058493267,0.2801662446151364
1.8299081802368165,0.2096169617118916,0.005048942565917969,0.0009014115614038665,0.03,huber,2,3,400,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-39.55204331969938,-351.8884382587825,-207.77939844038661,-32.5207929131251,-70.27292703914691,-140.4027199942281,123.28291273706738,7,-23.701163013562947,-29.21202440521201,-193.5786420902018,-178.4762442984868,-160.55199540712866,-117.10401384291845,74.76863097452603,-0.05504081746312206,-0.007912713251843284,-1.8815939840474294,-0.7578958888323604,-0.9618725674344941,-0.7328631942058499,0.6866805269709496,9,0.5496242900149191,0.37751982038620424,0.10130264799456001,0.09167671611620765,0.08577154882677429,0.24117900466773307,0.1896286470198788
2.736621379852295,0.3702972873253797,0.011077451705932616,0.00908809258393246,0.03,huber,2,3,600,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-39.287718352317555,-352.4064982570872,-439.84351500748295,-33.960633764230494,-74.58825452721639,-188.0173239816669,172.7196249962585,29,-22.171952193578072,-27.45477611810129,-192.45944999277668,-176.05651624597039,-159.11699811410415,-115.45193853290611,74.77214124762415,-0.04098633355695669,-0.010882652416850824,-11.912912434973068,-0.9170015822241517,-1.210220466739154,-2.8184006939820363,4.571824452354264,27,0.6058663528259982,0.45015784736649267,0.11166440442850512,0.11613931204797978,0.10204107530375761,0.2771737983945467,0.21069371728578207
3.3626977443695067,0.5903380135872239,0.007282543182373047,0.001628085174612309,0.03,huber,2,3,800,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.75075612544023,-352.4538960668454,-595.7535103930157,-35.537332249959846,-77.31856944257592,-219.96281285556742,221.79742246744738,40,-20.350148797449666,-26.4273333552149,-188.2825866326954,-173.70737071324544,-157.79512325270537,-113.31251255026216,74.07805207161323,-0.012725568183586056,-0.01115459317853662,-22.689780663307257,-1.0991358413689412,-1.3749929675413521,-5.037557926715935,8.843530842910017,39,0.6679749710192875,0.4905413928565455,0.14980431591251986,0.13956889183278665,0.11689880700331534,0.31295767572489097,0.2248088191110287
4.139663553237915,0.8100253241045162,0.006693315505981445,0.0007017637486564499,0.03,huber,2,3,1000,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-38.598409467552344,-352.52295539324416,-599.6369991827313,-36.76979013924814,-78.27098076014774,-221.15982698858474,222.82137267749656,42,-18.76242429356421,-25.461929365414594,-180.50666981946304,-171.91844910567713,-156.01863836874642,-110.53362219057308,72.65308906053612,-0.004778261421586771,-0.011550880449195278,-22.99963649840817,-1.2472593757071646,-1.4338637327260644,-5.139417749742436,8.950161813464705,40,0.7177632575584192,0.5270830978633048,0.21857897567001272,0.15719989805211476,0.1366710900403717,0.35145926383684467,0.23088966138644607
2.6144919395446777,0.7412107860516266,0.006552553176879883,0.000651869002156644,0.03,huber,3,1,400,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-49.75066324547632,-353.03223437902994,-555.5976904422237,-40.23994548495568,-96.15894975223834,-218.95589666078482,203.44682550789162,38,-15.93516860542846,-24.096534592004996,-185.62652099018982,-166.39122549773583,-154.88505863681243,-109.3869016644343,73.67459250731233,-0.6692798930972443,-0.014475704024967895,-19.60386440751522,-1.6914459708255656,-2.673449979336586,-4.930503190959916,7.392139886574936,37,0.796413502382161,0.5764434547688194,0.17362221395102884,0.2105212389356791,0.1491708385751913,0.3812342497225759,0.25945310243519976
3.6921815395355226,0.7550571015029789,0.007010459899902344,0.000975278141569053,0.03,huber,3,1,600,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-49.94172353479752,-352.9255337412826,-333.82479777059353,-41.63823086937098,-122.50525507593349,-180.16710819839562,136.33044350478846,26,-12.809383216558631,-21.60483860596031,-114.2018835118559,-157.79151745085295,-150.51983764586492,-91.38549208621853,62.403146126477566,-0.682125772404518,-0.013862565415986072,-6.438151311637517,-1.8817442574472465,-4.962167127309738,-2.7956102068430013,2.490066744422867,26,0.8684496274694208,0.6595100711177703,0.6872155764465803,0.2900186911268864,0.19645389563844662,0.5403295723598208,0.25469522113698456
4.440181493759155,0.7621860373136217,0.007355117797851562,0.0011349618259455523,0.03,huber,3,1,800,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-50.50604747730095,-352.9109661912034,-348.5479879447497,-49.70108323023945,-132.66845721027647,-186.866908410754,137.15510979031734,28,-10.372816794102196,-17.673099663257247,-60.25856977401588,-82.8520296534419,-137.07158323082973,-61.645619823129394,46.26703911290078,-0.7203554110396895,-0.013778869636189572,-7.108732613213988,-3.105845537721768,-5.992461203899664,-3.3882347271022595,2.800299130320009,30,0.9137361057235374,0.7721612070508725,0.9129164303251688,0.8042571469984966,0.3336257976450122,0.7473393375486175,0.21453126273302192
5.660345554351807,1.1338079456804036,0.007700634002685547,0.0005633511556413422,0.03,huber,3,1,1000,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-50.557258441081075,-352.91882517058195,-354.15881065860464,-48.23713784618852,-113.68783630894987,-183.91197368508122,140.47766511191176,27,-5.661016326831826,-14.528317221580771,-55.87396633423248,-74.21587080614042,-101.1107183316117,-50.277977804079434,35.93610107335853,-0.723845912806981,-0.013824021851370105,-7.3718978508821404,-2.8675324000755236,-4.134790276537238,-3.0223780924306505,2.6273335517712373,28,0.9743064295052782,0.8460311571099208,0.9251283183785478,0.8429372543251037,0.6374084247350329,0.8451623168107767,0.11510008575977453
2.219329595565796,0.39756921652228466,0.004805612564086914,0.000964803458172139,0.03,huber,3,3,400,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.79549650694278,-351.9779625423273,-279.9379382356484,-38.35955846906107,-89.85923790686104,-159.78603873216812,130.87938983877285,22,-17.273708740649266,-25.895111054627744,-187.51883264555133,-173.83944840622746,-156.4453432236073,-112.19448881413261,74.68538414462316,-0.015065439163727712,-0.008425626617604376,-4.2305979466548,-1.4457839910011065,-2.207895186996106,-1.5815536380866688,1.5720553361475973,22,0.7607748529952948,0.5108548251628395,0.15668783451415702,0.13825994380653195,0.13194229093561827,0.33970394948288835,0.25449275846446584
3.3118969440460204,0.5327526334936866,0.005588054656982422,0.0007883181301228176,0.03,huber,3,3,600,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-38.71412365444927,-351.48225629139495,-417.7535839500282,-44.17703201924803,-95.2341473850922,-189.47222866004253,161.91302762921396,30,-14.436273164858026,-24.26460228548201,-178.24898859356804,-169.74079156917438,-149.6368561050506,-107.2655023436266,72.44800052999896,-0.010811742061334728,-0.005587205260579653,-10.648451305510102,-2.2438739385995383,-2.6031314286810323,-3.1023711240225174,3.9262550566135737,29,0.8329117818771017,0.5705144341628958,0.23800392815364935,0.17841584223189388,0.20585379004499826,0.4051399552941078,0.2566673740665585
4.3923930644989015,0.8707444435550012,0.006923103332519531,0.0007606349442938447,0.03,huber,3,3,800,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.974395173130446,-351.3339591611763,-307.9778247408885,-46.482275906213516,-96.12741431246106,-168.17917385877396,134.00358504743832,23,-12.214580099563142,-22.745542172000782,-171.23462457051696,-166.6515037747,-142.0918650150295,-102.98762312636208,70.59521447696447,-0.024448618333449135,-0.004738831070674632,-5.33091837375355,-2.5912502322411752,-2.671040950008957,-2.1244794010815613,1.9850080500439728,24,0.8803830488316304,0.6226061621642223,0.29679531454120067,0.2080494152464467,0.28391966595811036,0.45835072134832205,0.25466378685163166
5.641861772537231,1.1280608778299765,0.008368921279907227,0.0005565634527127589,0.03,huber,3,3,1000,42,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-39.09491181250868,-351.1448223168499,-328.65393594185923,-47.736456848681314,-99.54756183696362,-173.23553775137253,137.82614894115676,25,-10.844366692103145,-21.296163937849293,-168.2750293313572,-155.21587126289435,-138.37838694432892,-98.80196363370658,68.29204486574127,-0.030794014611044362,-0.0036573416456731067,-6.209505792765809,-2.7876623845060586,-2.936914317778444,-2.3937067702614057,2.293743255373691,25,0.9057146898599627,0.6691699270443671,0.3208934272824243,0.3130077082648708,0.32085916367015777,0.5059289832243566,0.2417369770531335
1.1095386505126954,0.18842550607977024,0.005125188827514648,0.0015683642235714895,0.05,huber,1,1,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-42.14384722458472,-350.7617608228605,-651.9883194072291,-27.879500021234627,-57.935796585152616,-226.14184481221227,244.26700085355054,52,-32.29408921285059,-35.40315049836861,-199.86533712014085,-184.91395525439052,-166.03485196952423,-123.70227681105496,74.15108997258972,-0.19784264438957444,-0.0014687701357265492,-27.373143214699994,-0.29193558552251386,-0.3334866530712959,-5.6395753735638205,10.86738700042503,50,0.16385475086934853,0.08570564040620798,0.04198227395342424,0.024967737053409267,0.022263482107958255,0.06775477687806966,0.053144800472575714
1.703900146484375,0.267002768343878,0.005114459991455078,0.0013307745704668607,0.05,huber,1,1,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-42.80933952791497,-350.7617593051226,-654.6159424035665,-28.217980533041384,-62.74654916677332,-227.83031418728373,244.37209617092938,56,-31.517181150353004,-35.40316907916969,-198.95489348222156,-184.57575238221898,-165.73741789433515,-123.23768279765969,74.06650319826818,-0.23597153104307633,-0.0014687614690629403,-27.602301172948057,-0.32349637979833523,-0.5641355981459886,-5.745474688680904,10.929896766688387,55,0.20360159614954665,0.08570468069918513,0.05069048267178,0.028531093331527035,0.02576336991761552,0.07885824455393087,0.06595921183194468
2.24641809463501,0.36569530188884786,0.005033540725708008,0.0008990696196395635,0.05,huber,1,1,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-43.374873889354305,-350.7617593046559,-657.2409008010678,-28.57577376489451,-68.01921003099132,-229.5945035581928,244.44050426230567,59,-30.83602319032161,-35.40316908680788,-198.27240338545326,-184.3285369675107,-165.50587078086144,-122.86920068219096,74.02863104764077,-0.2688429258251719,-0.001468761466398183,-27.832147034999547,-0.35727202064827956,-0.8380523455195539,-5.859556617691791,10.98961913357102,57,0.23765356740705867,0.08570468030466938,0.05719228890947614,0.031131665210218595,0.028483625916177924,0.08803316554952015,0.07762315966112143
2.760550546646118,0.4255971736210668,0.00580906867980957,0.0007659737478835975,0.05,huber,1,1,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-44.00078622200614,-350.7617593046559,-659.3856677880358,-28.67826476425865,-71.35703072690121,-230.83670176117158,244.6408363978077,61,-30.239885147874528,-35.40316908680834,-197.70473485006863,-183.98069151766367,-165.3278549152405,-122.53126710353112,73.98328809871835,-0.30572670311682604,-0.001468761466398183,-28.020629325335918,-0.36702557149690906,-1.0228712780821247,-5.943544327899636,11.043563883957502,58,0.266844798894902,0.08570468030464551,0.06258321675985246,0.03478490801554179,0.03057240160322061,0.09609800111563246,0.08767967885061015
1.113918161392212,0.1654009904315727,0.005165290832519531,0.001343802868918801,0.05,huber,1,3,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.52875868358965,-350.7617608228605,-265.0359346179677,-27.764262496920452,-53.323722858209855,-147.08288789590964,134.32030291249717,16,-32.32905312224424,-35.40315049836861,-201.0114428108604,-184.90468895847454,-166.11713984117696,-123.95309504622495,74.38675980582272,-0.001155290841944101,-0.0014687701357265492,-3.688536941645081,-0.2812774483181948,-0.129628479547923,-0.8204133860977739,1.4377648060140653,16,0.1620432284915736,0.08570564040620798,0.030963477663655592,0.025065455055136132,0.02129409774867108,0.06501437987304888,0.05386941494225411
1.6925733089447021,0.29650298894145816,0.0061187267303466795,0.0015962658952230024,0.05,huber,1,3,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-38.79316942810178,-350.7617593051226,-264.3989070518461,-27.848137888218996,-53.323530651000176,-147.02510086485793,134.15104928298854,15,-31.56251070066957,-35.40316907916969,-200.5379249345107,-184.5343281723368,-165.70444081411722,-123.5484747401608,74.37040772518573,-0.01494366902677391,-0.0014687614690629403,-3.666025745914401,-0.2890305789025449,-0.12962033599248146,-0.8202178182610528,1.4266410901337736,15,0.2013091105358381,0.08570468069918513,0.03552357286551899,0.02896709660481689,0.026151022671925706,0.07553109667545696,0.06652940756556552
2.293059062957764,0.34286708471024047,0.005867767333984375,0.0006077471203220807,0.05,huber,1,3,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.96727925299034,-350.7617593046559,-276.6388889246278,-28.154626514983725,-56.27675543684288,-150.15986188682015,135.86844453049605,18,-30.895839696198895,-35.40316908680788,-199.598940103282,-184.2274107318408,-165.42891093807873,-123.11085411124165,74.25998333072248,-0.02407456613681158,-0.001468761466398183,-4.1080399234617,-0.3175601161282662,-0.25820906401332633,-0.9418704862413003,1.5879855187363672,17,0.2346930605687092,0.08570468030466938,0.04453442214954273,0.0321944537815837,0.029386921535164867,0.08530270766793398,0.07736504895058302
2.839398717880249,0.4175266246818947,0.006485128402709961,0.000928274936050486,0.05,huber,1,3,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-39.200861310566175,-350.7617593046559,-287.0994914280813,-28.54347151797017,-60.56673223161088,-153.2344631585769,137.16828541487064,19,-30.318244000796874,-35.40316908680834,-198.85853829705138,-183.99788356972277,-165.1858630935362,-122.75273960958312,74.18586613381827,-0.03638860935393984,-0.001468761466398183,-4.5016462972950295,-0.354205216148769,-0.4573470739162504,-1.0702111916360773,1.7247616288491694,18,0.26304031136627026,0.08570468030464551,0.051609773901490685,0.034604510787048404,0.032236872240539616,0.09343922971999889,0.08692675794860762
1.6439886093139648,0.2793507402523102,0.005484533309936523,0.0007623461174487967,0.05,huber,2,1,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-43.948587803937286,-352.02033109119344,-696.0355563508513,-43.07955992462271,-151.16750001177994,-257.250307036477,246.6309578165139,67,-18.598712246799312,-25.84810824305252,-189.84109287074017,-173.06900706446507,-158.4701445633807,-113.16541299768755,74.94970549491636,-0.3026305565833616,-0.008668415124163387,-31.3363257422062,-2.0847034199911727,-8.07844714688,-8.36215505615698,11.8493551061233,66,0.7226670983565022,0.5126289309012393,0.13567109965870272,0.14588133185112007,0.10932712612069595,0.32523511737765204,0.24810770997159573
